11/13/2022,1:43:22 PM,27.7, -OL, -OL,29.7
11/13/2022,1:48:32 PM,29.8, -OL, -OL,30.4
11/13/2022,1:48:42 PM,30.0, -OL, -OL,30.4
11/13/2022,1:48:52 PM,30.0, -OL, -OL,30.4
11/13/2022,1:49:02 PM,30.1, -OL, -OL,30.4
11/13/2022,1:49:12 PM,30.1, -OL, -OL,30.4
11/13/2022,1:49:22 PM,30.2, -OL, -OL,30.4
11/13/2022,1:49:32 PM,30.2, -OL, -OL,30.4
11/13/2022,1:49:42 PM,30.2, -OL, -OL,30.4
11/13/2022,1:49:52 PM,30.3, -OL, -OL,30.4
11/13/2022,1:50:02 PM,30.3, -OL, -OL,30.4
11/13/2022,1:50:12 PM,30.5, -OL, -OL,30.4
11/13/2022,1:50:22 PM,30.5, -OL, -OL,30.4
11/13/2022,1:50:32 PM,30.6, -OL, -OL,30.4
11/13/2022,1:50:42 PM,30.6, -OL, -OL,30.4
11/13/2022,1:50:52 PM,30.6, -OL, -OL,30.4
11/13/2022,1:51:02 PM,30.7, -OL, -OL,30.4
11/13/2022,1:51:12 PM,30.7, -OL, -OL,30.4
11/13/2022,1:51:22 PM,30.8, -OL, -OL,30.6
11/13/2022,1:51:32 PM,30.8, -OL, -OL,30.6
11/13/2022,1:51:42 PM,30.9, -OL, -OL,30.6
11/13/2022,1:51:52 PM,30.9, -OL, -OL,30.6
11/13/2022,1:52:02 PM,31.1, -OL, -OL,30.6
11/13/2022,1:52:12 PM,31.1, -OL, -OL,30.6
11/13/2022,1:52:22 PM,31.1, -OL, -OL,30.6
11/13/2022,1:52:32 PM,31.2, -OL, -OL,30.4
11/13/2022,1:52:42 PM,31.2, -OL, -OL,30.4
11/13/2022,1:52:52 PM,31.3, -OL, -OL,30.3
11/13/2022,1:53:02 PM,31.3, -OL, -OL,30.3
11/13/2022,1:53:12 PM,31.3, -OL, -OL,30.2
11/13/2022,1:53:22 PM,31.4, -OL, -OL,30.2
11/13/2022,1:53:32 PM,31.4, -OL, -OL,30.1
11/13/2022,1:53:42 PM,31.4, -OL, -OL,30.1
11/13/2022,1:53:52 PM,31.6, -OL, -OL,30.1
11/13/2022,1:54:02 PM,31.6, -OL, -OL,30.1
11/13/2022,1:54:12 PM,31.6, -OL, -OL,30.0
11/13/2022,1:54:22 PM,31.7, -OL, -OL,30.0
11/13/2022,1:54:32 PM,31.7, -OL, -OL,30.0
11/13/2022,1:54:42 PM,31.7, -OL, -OL,30.1
11/13/2022,1:54:52 PM,31.8, -OL, -OL,30.1
11/13/2022,1:55:02 PM,31.8, -OL, -OL,30.1
11/13/2022,1:55:12 PM,31.9, -OL, -OL,30.1
11/13/2022,1:55:22 PM,31.9, -OL, -OL,30.1
11/13/2022,1:55:32 PM,31.9, -OL, -OL,30.1
11/13/2022,1:55:42 PM,31.9, -OL, -OL,30.2
11/13/2022,1:55:52 PM,32.0, -OL, -OL,30.2
11/13/2022,1:56:02 PM,32.0, -OL, -OL,30.2
11/13/2022,1:56:12 PM,32.0, -OL, -OL,30.2
11/13/2022,1:56:22 PM,32.1, -OL, -OL,30.2
11/13/2022,1:56:32 PM,32.1, -OL, -OL,30.2
11/13/2022,1:56:42 PM,32.1, -OL, -OL,30.3
11/13/2022,1:56:52 PM,32.3, -OL, -OL,30.3
11/13/2022,1:57:02 PM,32.3, -OL, -OL,30.3
11/13/2022,1:57:12 PM,32.3, -OL, -OL,30.3
11/13/2022,1:57:22 PM,32.3, -OL, -OL,30.3
11/13/2022,1:57:32 PM,32.4, -OL, -OL,30.3
11/13/2022,1:57:42 PM,32.4, -OL, -OL,30.3
11/13/2022,1:57:52 PM,32.5, -OL, -OL,30.3
11/13/2022,1:58:02 PM,32.5, -OL, -OL,30.4
11/13/2022,1:58:12 PM,32.5, -OL, -OL,30.4
